card_name,cards_unit,price,original_price,href_url,img_url
思域 2019款 220TURBO CVT燃动版 国V,6万公里／2020-10／沈阳／1年会员,7.90万,15.84万,/dealer/556869/49531589.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
汉 2022款 EV 创世版 610KM四驱尊享型,1.4万公里／2022-11／武汉／1年会员,14.98万,31.57万,/dealer/555148/49589959.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
冠道 2023款 370TURBO 四驱尊享版,0.82万公里／2023-08／重庆／2年会员,24.00万,31.78万,/dealer/492679/49734765.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪Q5 2017款 40 TFSI 舒适型,8万公里／2017-03／济南／3年会员,14.98万,50.96万,/dealer/457989/49723608.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
MINI 2020款 1.5T COOPER 经典派 五门版,2.8万公里／2021-04／杭州／9年黄金会员,13.98万,26.03万,/dealer/209629/48983267.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马X4 2022款 xDrive 25i M运动套装,1万公里／2021-12／深圳／7年会员,33.50万,50.68万,/dealer/320580/49726188.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
沃尔沃C40 2022款 长续航版,2万公里／2023-01／东莞／9年黄金会员,18.88万,31.37万,/dealer/236004/49720029.html?pvareaid=110520&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马3系 2014款 320i 时尚型,9万公里／2014-10／武汉／1年会员,8.38万,37.23万,/dealer/527282/49564844.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪A4L 2018款 30周年年型 40 TFSI 进取型,9.5万公里／2018-07／深圳／2年会员,12.88万,33.32万,/dealer/505798/49385033.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马5系 2017款 535Li 行政型 豪华设计套装,10万公里／2017-07／郑州／11年黄金会员,23.38万,84.51万,/dealer/117429/49154159.html?pvareaid=110520&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
思域(进口) 2017款 TYPE-R,5.9万公里／2017-11／南京／1年会员,58.80万,,/dealer/555106/49516597.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
Fortuner 2016款 2.7L 中东版,6.1万公里／2020-04／石家庄／2年黄金会员,19.80万,36.91万,/dealer/511075/47495817.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马X1 2023款 sDrive25Li M运动套装,0.06万公里／2023-10／宁波／1年会员,19.99万,34.40万,/dealer/555313/49705301.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪A3 2018款 30周年年型 Limousine 35 TFSI 进取型,10.2万公里／2018-06／金华／1年会员,7.80万,21.33万,/dealer/561334/49721131.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
雅阁 2014款 2.0L LX 舒适版,9万公里／2014-06／海口／1年黄金会员,5.98万,19.52万,/dealer/561762/49729524.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
普瑞维亚 2012款 3.5L 7人座豪华型,12.5万公里／2011-01／石家庄／11年黄金会员,12.80万,66.21万,/dealer/130310/49451608.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪RS 5 2019款 RS 5 2.9T Sportback,2.1万公里／2020-07／青岛／5年钻石会员,51.78万,91.92万,/dealer/356048/49680051.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪S3 2019款 S3 2.0T Limousine,4.3万公里／2018-12／成都／1年会员,20.88万,39.49万,/dealer/547803/49670888.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
合创A06 2022款 630C,1.3万公里／2022-12／东莞／4年黄金会员,11.78万,21.69万,/dealer/423919/49671254.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥德赛 2013款 2.4L 明鉴版,14万公里／2013-06／石家庄／5年黄金会员,6.55万,30.05万,/dealer/385967/49697247.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪A5 2017款 Sportback 45 TFSI quattro 运动型,6万公里／2018-11／温州／8年会员,19.80万,52.62万,/dealer/251353/49698908.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
汉 2021款 EV 标准续航版豪华型,4万公里／2021-12／嘉兴／3年黄金会员,12.80万,23.86万,/dealer/484912/49617642.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
RAV4荣放 2020款 2.0L CVT四驱风尚版,3万公里／2020-08／沈阳／1年会员,11.58万,22.12万,/dealer/525169/49694978.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马5系 2020款 530Li 尊享型 M运动套装,8.31万公里／2020-04／广州／2年黄金会员,23.80万,55.02万,/dealer/505379/49553736.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
皇冠陆放 2022款 2.0T 四驱劲享版,3万公里／2022-10／漳州／3年黑金会员,26.90万,34.60万,/dealer/455098/49746414.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马5系 2019款 525Li 豪华套装,8.3万公里／2019-02／济南／2年黄金会员,21.98万,46.34万,/dealer/497023/49643819.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪A4(进口) 2020款 Avant 先锋派 40 TFSI 豪华动感型,2.7万公里／2020-03／南通／3年会员,21.80万,40.03万,/dealer/467719/49661347.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪Q8 2019款 45 TFSI 臻选动感型,3.5万公里／2020-06／广州／3年黄金会员,49.80万,88.88万,/dealer/471393/49644434.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马X5(进口) 2015款 xDrive28i,7.3万公里／2016-08／东莞／6年黄金会员,21.68万,82.28万,/dealer/352124/49440465.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g28/M08/30/A8/440x330_q87_c42_autohomecar__ChxkmmVUSVSAfVJIAA3ipbAF6DE256.jpg
宝马M3 2021款 M3四门轿车 雷霆版,1.6万公里／2021-07／宁波／1年会员,63.00万,92.25万,/dealer/558333/49505905.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g27/M0B/96/74/440x330_q87_c42_autohomecar__CjIFVWVeuyKAMU29AAIb7TgCXio795.jpg
赛那SIENNA 2021款 2.5L混动 尊贵版,4.1万公里／2022-02／深圳／7年会员,28.80万,38.30万,/dealer/304929/49652314.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M06/8B/13/440x330_q87_c42_autohomecar__ChxknGV2jUuAc2mRABjvLvfV7IE841.jpg
宝马3系(进口) 2013款 328i M运动型,7.6万公里／2013-02／佛山／5年钻石会员,11.98万,50.00万,/dealer/356219/49423094.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g28/M02/E3/80/440x330_q87_c42_autohomecar__CjIFVGVRs42AbvALAAfavLP2W68680.jpg
奥迪A4L 2015款 30 TFSI 自动舒适型,8.2万公里／2015-11／哈尔滨／1年黄金会员,7.80万,31.59万,/dealer/554362/49223186.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M04/79/5D/440x330_q87_c42_autohomecar__CjIFU2V71sGAGjH3AAqpkuqUWaM182.jpg
宝马X5 M 2022款 X5 M,5.8万公里／2021-02／北京／3年会员,85.80万,156.19万,/dealer/485881/49392086.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g24/M09/6D/04/440x330_q87_c42_autohomecar__CjIFWGVMcpyAOEnVAA0dmN0zWMA261.jpg
标致4008 2021款 360THP 科技版,2万公里／2022-10／武汉／1年会员,10.56万,21.89万,/dealer/558422/49708262.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M02/78/21/440x330_q87_c42_autohomecar__ChxknGV__G6AJNZPAAJxM_JJk0k860.jpg
奥迪A4(进口) 2017款 45 TFSI allroad quattro 时尚型,9万公里／2018-01／菏泽／1年黄金会员,15.80万,42.96万,/dealer/559700/49740432.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马X1 2020款 sDrive25Li 领先型,2.7万公里／2020-08／福州／1年黄金会员,12.68万,33.63万,/dealer/529616/49471744.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马X5 2022款 xDrive 40Li 尊享型M运动套装,1万公里／2022-06／长沙／3年会员,53.68万,84.12万,/dealer/479421/49412637.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪Q8 2021款 55 TFSI 尊享动感型,7.1万公里／2021-02／上海／11年黄金会员,52.80万,110.59万,/dealer/107280/49716537.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪RS 4 2022款 RS4 Avant 黑曜版,0.44万公里／2022-12／深圳／8年黄金会员,66.88万,89.96万,/dealer/268107/49743828.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马X3(进口) 2014款 xDrive20i X设计套装,9万公里／2016-05／沈阳／1年会员,15.80万,54.49万,/dealer/559170/49599688.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马5系 2014款 525Li 领先型,9万公里／2014-11／宁波／2年会员,9.35万,50.65万,/dealer/495292/49715609.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
玛奇朵DHT-PHEV 2021款 1.5L 大师版,3.1万公里／2021-12／无锡／3年黄金会员,9.80万,20.60万,/dealer/487779/49717673.html?pvareaid=110520&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
本田XR-V 2023款 1.5L CVT热潮版,0.9万公里／2023-06／东莞／3年会员,10.35万,15.84万,/dealer/446404/49740011.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马M3 2021款 M3四门轿车 雷霆版,2.6万公里／2021-07／深圳／1年会员,65.00万,92.25万,/dealer/537970/48870138.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪A4(进口) 2019款 45 TFSI allroad quattro 时尚型,6.85万公里／2019-07／上海／11年黄金会员,19.88万,42.64万,/dealer/107280/49146406.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马1系(进口) 2016款 M140i,5.8万公里／2018-07／北京／3年会员,32.00万,50.91万,/dealer/485881/49400792.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
亚洲龙 2019款 2.0L 进取版 国VI,2.88万公里／2020-06／长沙／3年会员,12.88万,21.69万,/dealer/460153/49743893.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪S4 2020款 S4 3.0TFSI,3.8万公里／2021-05／杭州／9年钻石会员,31.80万,50.89万,/dealer/184839/48875716.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
蔚来EC6 2022款 75kWh 性能版,1万公里／2022-11／武汉／1年会员,15.98万,47.33万,/dealer/533142/49675874.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪Q5 2017款 40 TFSI 舒适型,5万公里／2017-03／重庆／13年黄金会员,17.80万,50.96万,/dealer/70612/49739261.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马X6 2014款 xDrive35i 运动型,8万公里／2014-10／深圳／7年会员,13.80万,106.77万,/dealer/317891/49716155.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
AION S Plus 2021款 70 科技版,3.8万公里／2021-12／重庆／3年黄金会员,9.38万,17.76万,/dealer/455166/49719581.html?pvareaid=110520&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
汉 2020款 EV 四驱高性能版旗舰型,2万公里／2021-09／郑州／3年黄金会员,13.98万,30.88万,/dealer/485111/49612973.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马X5(进口) 2014款 xDrive35i 领先型,8万公里／2014-08／长沙／3年会员,21.98万,99.65万,/dealer/459701/49247853.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马5系 2019款 530Li xDrive 豪华套装,3.9万公里／2018-12／宁波／1年黄金会员,19.98万,52.53万,/dealer/531703/49446571.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马2系 2019款 225i 尊享型 M运动套装,7.5万公里／2020-03／深圳／2年会员,15.80万,31.89万,/dealer/510881/49599042.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪A4L 2019款 40 TFSI 时尚型 国V,4.59万公里／2019-05／成都／1年会员,16.80万,36.45万,/dealer/544510/49607453.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马i3 2022款 eDrive 35 L,0.6万公里／2023-06／郑州／3年会员,18.80万,38.41万,/dealer/484683/49729617.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马5系 2019款 530Li 领先型 M运动套装,12万公里／2018-10／南宁／4年黄金会员,23.98万,50.36万,/dealer/391829/49650497.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马X5(进口) 2014款 xDrive35i 领先型,9万公里／2014-09／大连／1年会员,18.88万,99.65万,/dealer/529098/49188187.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马X5 M 2020款 X5 M,5万公里／2021-01／杭州／8年黄金会员,75.80万,156.19万,/dealer/289393/49698666.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马X3 2022款 xDrive25i M运动套装,0.5万公里／2022-04／宁波／1年会员,21.50万,43.08万,/dealer/555139/49285625.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马3系 2018款 320Li 时尚型,8万公里／2017-11／南宁／1年黄金会员,10.68万,35.15万,/dealer/526161/49499037.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
思域 2016款 180TURBO CVT舒适版,7万公里／2018-06／武汉／1年会员,4.58万,13.88万,/dealer/561839/49710123.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马3系 2019款 320Li M豪华套装,8.9万公里／2019-02／郑州／6年会员,12.98万,36.88万,/dealer/333985/49587886.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马4系 2014款 428i 敞篷风尚设计套装,7.9万公里／2014-08／宁波／2年会员,12.50万,73.38万,/dealer/518645/49525393.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
锐际 2020款 EcoBoost 245 四驱纵享款ST-LINE,1.8万公里／2021-08／成都／3年会员,13.80万,23.75万,/dealer/489510/49443167.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马X6 2021款 xDrive40i M运动套装,3.2万公里／2021-08／南京／4年黄金会员,59.88万,90.84万,/dealer/422229/49716632.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
